epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,187.152,0.78935,0.61362,0.87598,0.89497,0.86864,0.91226,0.73486,0.81898,0.64844,0.95724,0.000451066,0.000451066,0.000451066
122,188.684,0.7978,0.65535,0.90427,0.89978,0.87389,0.91526,0.73889,0.81876,0.63222,0.95193,0.000445567,0.000445567,0.000445567
123,190.177,0.74701,0.61935,0.88829,0.88811,0.90062,0.92166,0.74449,0.79218,0.62066,0.94836,0.000440067,0.000440067,0.000440067
124,191.707,0.75606,0.6088,0.86948,0.87247,0.90738,0.9257,0.76316,0.77432,0.61608,0.94687,0.000434568,0.000434568,0.000434568
125,193.242,0.74506,0.57675,0.85919,0.89943,0.88619,0.91766,0.75913,0.76729,0.61264,0.94252,0.000429068,0.000429068,0.000429068
126,194.782,0.79006,0.63068,0.89974,0.8972,0.86601,0.91277,0.74545,0.78656,0.62091,0.95348,0.000423569,0.000423569,0.000423569
127,196.308,0.76988,0.61768,0.88792,0.93134,0.83416,0.91631,0.75077,0.7875,0.6189,0.95392,0.000418069,0.000418069,0.000418069
128,197.835,0.75085,0.57272,0.87885,0.8761,0.89893,0.91659,0.74811,0.78216,0.61203,0.95611,0.00041257,0.00041257,0.00041257
129,199.328,0.7425,0.62001,0.89607,0.88189,0.88643,0.92126,0.73444,0.80283,0.62169,0.96261,0.00040707,0.00040707,0.00040707
130,200.854,0.75105,0.60833,0.87219,0.92711,0.85975,0.91527,0.72637,0.80094,0.63999,0.95729,0.000401571,0.000401571,0.000401571
131,202.374,0.73588,0.58302,0.87819,0.91314,0.85352,0.9089,0.72511,0.79619,0.63723,0.9564,0.000396071,0.000396071,0.000396071
132,203.917,0.73686,0.57841,0.88007,0.86932,0.88424,0.90744,0.72787,0.79539,0.64656,0.95943,0.000390572,0.000390572,0.000390572
133,205.506,0.74317,0.61717,0.89016,0.88137,0.86684,0.9013,0.72733,0.78934,0.63672,0.96203,0.000385073,0.000385073,0.000385073
134,207.045,0.77116,0.61458,0.8809,0.91506,0.84825,0.89706,0.72967,0.80237,0.64457,0.97112,0.000379573,0.000379573,0.000379573
135,208.576,0.75112,0.62833,0.89442,0.91748,0.84115,0.89708,0.72602,0.80712,0.64417,0.97582,0.000374074,0.000374074,0.000374074
136,210.115,0.76441,0.61411,0.89692,0.89817,0.86429,0.90356,0.72845,0.78832,0.63359,0.95204,0.000368574,0.000368574,0.000368574
137,211.636,0.7643,0.61361,0.88648,0.91635,0.86594,0.90428,0.73254,0.79724,0.62554,0.96075,0.000363075,0.000363075,0.000363075
138,213.178,0.7502,0.57628,0.87725,0.91809,0.87217,0.91293,0.74435,0.76983,0.64078,0.94538,0.000357575,0.000357575,0.000357575
139,214.703,0.7304,0.60387,0.88506,0.8718,0.88864,0.89722,0.72955,0.77158,0.65665,0.944,0.000352076,0.000352076,0.000352076
140,216.24,0.74394,0.58531,0.8649,0.90689,0.87139,0.90317,0.71925,0.79765,0.65445,0.9429,0.000346576,0.000346576,0.000346576
141,217.766,0.74487,0.60316,0.88192,0.91602,0.86322,0.90231,0.7256,0.77752,0.64699,0.94545,0.000341077,0.000341077,0.000341077
142,219.294,0.7322,0.57202,0.88568,0.92874,0.86157,0.90733,0.73489,0.77442,0.64165,0.9467,0.000335578,0.000335578,0.000335578
143,220.81,0.7146,0.5487,0.86969,0.93178,0.85954,0.90748,0.73633,0.78166,0.64251,0.94985,0.000330078,0.000330078,0.000330078
144,222.354,0.69562,0.56105,0.86873,0.90947,0.86846,0.90954,0.74602,0.77036,0.62919,0.95549,0.000324579,0.000324579,0.000324579
145,223.881,0.68973,0.55054,0.85646,0.88556,0.89595,0.9043,0.73754,0.77601,0.62144,0.9543,0.000319079,0.000319079,0.000319079
146,225.4,0.72248,0.56969,0.86517,0.88216,0.89484,0.90508,0.7427,0.77232,0.62102,0.95206,0.00031358,0.00031358,0.00031358
147,226.91,0.68204,0.55923,0.86062,0.86726,0.90144,0.90146,0.74172,0.76286,0.62059,0.94586,0.00030808,0.00030808,0.00030808
148,228.441,0.70181,0.57256,0.87908,0.91667,0.86352,0.9097,0.74132,0.7584,0.62616,0.94048,0.000302581,0.000302581,0.000302581
149,229.956,0.72385,0.56946,0.8739,0.89906,0.88236,0.91416,0.74906,0.75311,0.62785,0.94122,0.000297081,0.000297081,0.000297081
150,231.496,0.66626,0.56113,0.86306,0.90142,0.88684,0.91289,0.75764,0.74324,0.61954,0.93522,0.000291582,0.000291582,0.000291582
151,233.009,0.72842,0.5549,0.88772,0.9293,0.86153,0.9136,0.75972,0.74063,0.60647,0.93542,0.000286083,0.000286083,0.000286083
152,234.532,0.73389,0.56711,0.8842,0.92868,0.8713,0.91042,0.75368,0.72244,0.61069,0.93682,0.000280583,0.000280583,0.000280583
153,236.052,0.73078,0.57766,0.87839,0.92158,0.87013,0.90587,0.75214,0.73884,0.60673,0.93804,0.000275084,0.000275084,0.000275084
154,237.581,0.73256,0.57427,0.87359,0.88201,0.90537,0.90906,0.7455,0.75469,0.61427,0.94292,0.000269584,0.000269584,0.000269584
155,239.087,0.7169,0.57017,0.86459,0.89331,0.90229,0.90833,0.7458,0.74898,0.6039,0.9402,0.000264085,0.000264085,0.000264085
156,240.611,0.68948,0.57422,0.87448,0.88112,0.89031,0.90651,0.74298,0.75788,0.59926,0.93507,0.000258585,0.000258585,0.000258585
157,242.144,0.6847,0.55852,0.87355,0.91863,0.8752,0.90911,0.74164,0.7622,0.59474,0.93515,0.000253086,0.000253086,0.000253086
158,243.675,0.73107,0.58433,0.87895,0.90894,0.87331,0.91657,0.7582,0.76352,0.61028,0.93397,0.000247586,0.000247586,0.000247586
159,245.202,0.71057,0.56277,0.8679,0.86779,0.91597,0.92145,0.76682,0.75485,0.61346,0.93466,0.000242087,0.000242087,0.000242087
160,246.764,0.74931,0.56238,0.86269,0.91738,0.86566,0.91639,0.75888,0.76776,0.60298,0.93747,0.000236587,0.000236587,0.000236587
161,248.275,0.68944,0.5543,0.8714,0.91154,0.87475,0.91199,0.76061,0.76034,0.60089,0.94093,0.000231088,0.000231088,0.000231088
162,249.81,0.7282,0.5541,0.86768,0.86871,0.90879,0.91094,0.75952,0.77113,0.60129,0.94395,0.000225589,0.000225589,0.000225589
163,251.34,0.71528,0.56724,0.87165,0.87724,0.9008,0.91125,0.75146,0.77427,0.60112,0.94313,0.000220089,0.000220089,0.000220089
164,252.905,0.69187,0.53363,0.86184,0.877,0.90353,0.91283,0.74241,0.75716,0.58305,0.93176,0.00021459,0.00021459,0.00021459
165,254.418,0.68607,0.55837,0.8659,0.87401,0.92448,0.91557,0.75058,0.7546,0.57908,0.93359,0.00020909,0.00020909,0.00020909
166,255.937,0.68665,0.55492,0.86254,0.86179,0.92995,0.91655,0.76089,0.74436,0.58059,0.93535,0.000203591,0.000203591,0.000203591
167,257.46,0.67573,0.53616,0.85221,0.85841,0.91957,0.91458,0.76621,0.7369,0.5885,0.93412,0.000198091,0.000198091,0.000198091
168,258.985,0.65457,0.54606,0.86347,0.91867,0.86291,0.91835,0.76772,0.74259,0.59311,0.93149,0.000192592,0.000192592,0.000192592
169,260.519,0.68053,0.53276,0.86228,0.92346,0.86508,0.91989,0.76505,0.73331,0.58702,0.92905,0.000187092,0.000187092,0.000187092
170,262.06,0.69606,0.54808,0.86166,0.91861,0.8612,0.92134,0.76272,0.74243,0.59078,0.93713,0.000181593,0.000181593,0.000181593
171,263.603,0.69354,0.54627,0.86901,0.92377,0.86762,0.91922,0.76581,0.74457,0.60102,0.93918,0.000176094,0.000176094,0.000176094
172,265.113,0.67206,0.53363,0.87033,0.92548,0.86678,0.91949,0.76082,0.741,0.59953,0.9371,0.000170594,0.000170594,0.000170594
173,266.645,0.68294,0.53719,0.8687,0.927,0.86104,0.92087,0.75558,0.74364,0.59232,0.93429,0.000165095,0.000165095,0.000165095
174,268.202,0.67575,0.52622,0.85743,0.92801,0.85274,0.91411,0.75553,0.76342,0.61239,0.93595,0.000159595,0.000159595,0.000159595
175,269.716,0.65247,0.52511,0.85658,0.91168,0.86549,0.91114,0.75871,0.75711,0.60972,0.93584,0.000154096,0.000154096,0.000154096
176,271.239,0.72039,0.56322,0.89448,0.919,0.8667,0.91051,0.75793,0.74249,0.6167,0.93696,0.000148596,0.000148596,0.000148596
177,272.754,0.69122,0.54398,0.88137,0.9187,0.86857,0.91555,0.76017,0.74724,0.60918,0.93686,0.000143097,0.000143097,0.000143097
178,274.298,0.69131,0.54879,0.87513,0.92203,0.87125,0.91788,0.75681,0.752,0.60307,0.93622,0.000137597,0.000137597,0.000137597
179,275.807,0.66485,0.53244,0.86781,0.92279,0.86651,0.9198,0.75936,0.75197,0.58832,0.93326,0.000132098,0.000132098,0.000132098
180,277.331,0.66149,0.52502,0.86987,0.92398,0.86941,0.91507,0.76416,0.73918,0.57087,0.92889,0.000126598,0.000126598,0.000126598
181,278.873,0.68799,0.5317,0.85456,0.9255,0.86282,0.91783,0.76035,0.73916,0.57537,0.9285,0.000121099,0.000121099,0.000121099
182,280.434,0.69596,0.55003,0.88031,0.87302,0.90518,0.91515,0.75735,0.73564,0.58085,0.93159,0.0001156,0.0001156,0.0001156
